X,Y,Y_hat,MAE,MSE
3.131313131313131,7.262626262626262,8.7663874740024,0.7947540782835365,0.9802696430496883
3.2323232323232323,7.4646464646464645,7.330311072078114,0.7947540782835365,0.9802696430496883
3.3333333333333335,7.666666666666667,6.899489342269597,0.7947540782835365,0.9802696430496883
3.4343434343434343,7.8686868686868685,8.600848448232936,0.7947540782835365,0.9802696430496883
3.5353535353535355,8.070707070707071,8.742643489868497,0.7947540782835365,0.9802696430496883
3.6363636363636362,8.272727272727273,8.197758259427468,0.7947540782835365,0.9802696430496883
3.7373737373737375,8.474747474747474,10.11780794787316,0.7947540782835365,0.9802696430496883
3.8383838383838382,8.676767676767676,8.387551908492165,0.7947540782835365,0.9802696430496883
3.9393939393939394,8.878787878787879,8.6288704976971,0.7947540782835365,0.9802696430496883
4.040404040404041,9.080808080808081,9.708098293204923,0.7947540782835365,0.9802696430496883
4.141414141414141,9.282828282828282,10.64812932781292,0.7947540782835365,0.9802696430496883
4.242424242424242,9.484848484848484,11.1611894021987,0.7947540782835365,0.9802696430496883
4.343434343434343,9.686868686868687,8.03007003112592,0.7947540782835365,0.9802696430496883
4.444444444444445,9.88888888888889,9.575776019566112,0.7947540782835365,0.9802696430496883
4.545454545454545,10.09090909090909,11.422175326545053,0.7947540782835365,0.9802696430496883
4.646464646464646,10.292929292929292,10.073891627042142,0.7947540782835365,0.9802696430496883
4.747474747474747,10.494949494949495,9.661050283586537,0.7947540782835365,0.9802696430496883
4.848484848484849,10.696969696969697,9.641971369178199,0.7947540782835365,0.9802696430496883
4.94949494949495,10.8989898989899,12.21700575706857,0.7947540782835365,0.9802696430496883
5.05050505050505,11.1010101010101,11.18731677949336,0.7947540782835365,0.9802696430496883
5.151515151515151,11.303030303030303,10.930244921052935,0.7947540782835365,0.9802696430496883
5.252525252525253,11.505050505050505,11.44803905459759,0.7947540782835365,0.9802696430496883
5.353535353535354,11.707070707070708,11.743147851360343,0.7947540782835365,0.9802696430496883
5.454545454545454,11.909090909090908,11.269592332351246,0.7947540782835365,0.9802696430496883
5.555555555555555,12.11111111111111,12.808380679664374,0.7947540782835365,0.9802696430496883
5.656565656565657,12.313131313131313,10.82209181062677,0.7947540782835365,0.9802696430496883
5.757575757575758,12.515151515151516,13.871239404332226,0.7947540782835365,0.9802696430496883
5.858585858585858,12.717171717171716,11.734174059535182,0.7947540782835365,0.9802696430496883
5.959595959595959,12.919191919191919,14.891785334296992,0.7947540782835365,0.9802696430496883
6.0606060606060606,13.121212121212121,12.806013446383663,0.7947540782835365,0.9802696430496883
6.161616161616162,13.323232323232324,12.076735167341434,0.7947540782835365,0.9802696430496883
6.262626262626262,13.525252525252524,14.15071506736037,0.7947540782835365,0.9802696430496883
6.363636363636363,13.727272727272727,13.304853109455857,0.7947540782835365,0.9802696430496883
6.4646464646464645,13.929292929292929,13.402911012465555,0.7947540782835365,0.9802696430496883
6.565656565656566,14.131313131313131,14.16882741765262,0.7947540782835365,0.9802696430496883
6.666666666666667,14.333333333333334,14.801452118162235,0.7947540782835365,0.9802696430496883
6.767676767676767,14.535353535353535,13.972957296261518,0.7947540782835365,0.9802696430496883
6.8686868686868685,14.737373737373737,12.273752162432231,0.7947540782835365,0.9802696430496883
6.96969696969697,14.93939393939394,15.300153625534595,0.7947540782835365,0.9802696430496883
7.070707070707071,15.141414141414142,15.128104681632113,0.7947540782835365,0.9802696430496883
7.171717171717171,15.343434343434343,14.103501429468817,0.7947540782835365,0.9802696430496883
7.2727272727272725,15.545454545454545,15.435188941739126,0.7947540782835365,0.9802696430496883
7.373737373737374,15.747474747474747,17.514414297651975,0.7947540782835365,0.9802696430496883
7.474747474747475,15.94949494949495,16.121725312621873,0.7947540782835365,0.9802696430496883
7.575757575757575,16.15151515151515,14.49878449461951,0.7947540782835365,0.9802696430496883
7.6767676767676765,16.353535353535353,16.438622863172807,0.7947540782835365,0.9802696430496883
7.777777777777778,16.555555555555557,18.72020115141448,0.7947540782835365,0.9802696430496883
7.878787878787879,16.757575757575758,16.430067406744104,0.7947540782835365,0.9802696430496883
7.979797979797979,16.95959595959596,16.615423437926648,0.7947540782835365,0.9802696430496883
8.080808080808081,17.161616161616163,18.347742128492882,0.7947540782835365,0.9802696430496883
8.181818181818182,17.363636363636363,16.747503695327385,0.7947540782835365,0.9802696430496883
8.282828282828282,17.565656565656564,18.387651213848343,0.7947540782835365,0.9802696430496883
8.383838383838384,17.767676767676768,19.396218673044235,0.7947540782835365,0.9802696430496883
8.484848484848484,17.96969696969697,17.197372618037633,0.7947540782835365,0.9802696430496883
8.585858585858587,18.171717171717173,17.879467595027684,0.7947540782835365,0.9802696430496883
8.686868686868687,18.373737373737374,17.159551801140054,0.7947540782835365,0.9802696430496883
8.787878787878787,18.575757575757574,18.135887617281906,0.7947540782835365,0.9802696430496883
8.88888888888889,18.77777777777778,18.945932423914368,0.7947540782835365,0.9802696430496883
8.98989898989899,18.97979797979798,19.63307775454761,0.7947540782835365,0.9802696430496883
9.09090909090909,19.18181818181818,19.411933937979047,0.7947540782835365,0.9802696430496883
9.191919191919192,19.383838383838384,19.56640661543398,0.7947540782835365,0.9802696430496883
9.292929292929292,19.585858585858585,18.342434314987706,0.7947540782835365,0.9802696430496883
9.393939393939394,19.78787878787879,19.092699640944293,0.7947540782835365,0.9802696430496883
9.494949494949495,19.98989898989899,21.66635796572365,0.7947540782835365,0.9802696430496883
9.595959595959595,20.19191919191919,19.90297084203372,0.7947540782835365,0.9802696430496883
9.696969696969697,20.393939393939394,21.42705094921586,0.7947540782835365,0.9802696430496883
9.797979797979798,20.595959595959595,20.694031467061688,0.7947540782835365,0.9802696430496883
9.8989898989899,20.7979797979798,19.544075135357787,0.7947540782835365,0.9802696430496883
10.0,21.0,19.80745308273173,0.7947540782835365,0.9802696430496883
